fecha,hipodromo,nro_carrera,hora,distancia,superficie,numero,caballo,jinete,preparador,posicion,tiempo,dividendo,peso
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,9,SCROOGE,R. Solorza,J. Castille L,12,1:11.81,17,497
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,10,MUY SOLO AQUI,Jr. Zuñiga,Cl. Navarro A.,3,1:12.74,7.8,476
09/03/2026,CLUB HIPICO DE SANTIAGO,13,18:45,1400,ARENA,11,LYNGOTE,B. Ayala,L. Machulas G.,4,1.34.23,7.2,502
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,1,CASTOR TROY,M. A. Bustamante,Js. Araya B.,11,1:09.25,48.4,532
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,2,LOCO Y DEMENTE,L. C. Gonzalez,A. Parra D.,6,1:23.55,10.2,467
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,3,DON MATIAS,Jr. Zuñiga,0. Martinez L.,8,1:15.57,8.6,484
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,4,FREUD WISH,W. Quinteros,C. Garcia V.,5,1:09.25,11.3,496
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,5,TONY MONTANA,G. Ulloa,Jr. Inda M.,1,1.23.00,4.7,496
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,6,GRAN RAI,Jon. A. Castillo,R. Sanchez Q.,9,0:58.13,20.9,516
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,7,NEUER,L. Torres,M. Rabajille D.,1,1:24.45,1.9,495
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,8,ZALAVERRY,Gvo. Aros,A. Padovani E.,9,1:09.25,8.5,452
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,9,ENTRE NEGROS,J. Medina,P. Baeza A.,1,1:24.57,1.8,462
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,10,RIO AZOPARDO,D. Alvarado,CI, Bernal G.,1,1:09.25,17,502
09/03/2026,CLUB HIPICO DE SANTIAGO,14,19:15,1400,ARENA,11,MUCHO PIQUE,0. Ulloa,G. Aguirre A.,1,1.34.46,1.8,464
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,1,PESO DORADO,B. Ayala,Cl. Navarro A.,3,1:34.47,43.8,465
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,2,A MI EDAD DIFICIL,R. Covarrubias,A. Perez D.,11,1.12.22,46.2,512
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,3,FUEGO Y HIERRO,J. Herrera,0. Martinez L,4,1:15.90,3.5,476
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,4,JAVIVALETU,V. Miranda,A. Padovani E.,10,1:12.74,36.4,432
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,5,SASSI,B. Troncoso,C. Garcia V.,6,1:04.45,25.8,424
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,6,COMO UN CORAZON,R. Cisternas,C. Raby V.,6,1:24.86,3.2,429
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,7,MI RINCON,H. Ochoa,R. Sanchez 0.,12,1.57.05,45.1,455
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,8,ACLIS,Js. Paredes,A. Gonzalez R.,10,1:12.06,19.2,480
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,9,VOLANTE MIXTO,R. Solorza,Fco. Faundez LI,7,1:12.74,29.8,453
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,10,LADY ARANTZA,L. Torres,A. Gonzalez R.,2,1:12.74,3,406
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,11,JE T'AIME,F. Sanchez,S. Morales G.,6,1:12.06,51.5,411
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,12,RED DADDY,N. Molina,A. Bernal G.,13,1:12.06,30.7,490
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,13,MECEDOR,M. Gutierrez,A. Jaque S.,3,1:12.74,51.9,476
09/03/2026,CLUB HIPICO DE SANTIAGO,15,19:50,1400,ARENA,14,VIVO POR ELLA,J. Medina,P. Baeza A.,8,1:25.73,2.1,504
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,1,LEYSKA,Jn. M. Soto,Js. Araya B.,9,0:57.70,12.8,442
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,2,RAPILLANA,M. Chamorro,R. Montesino S.,11,0:57.70,17.5,385
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,3,YADA,N. Molina,A. Perez D.,7,0:58.18,3,419
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,4,ESTILO ANTIGUO,B. Troncoso,Jr. A. Inda De La,1,0:57.61,4,430
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,5,NILCA,J. Medina,P. Baeza A.,9,0:56.55,4.1,449
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,6,WONDERFUL STAR,L. Torres,R. Pulgar A.,4,1:09.38,13.3,414
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,7,ARTHUR SHELBY,R. Painen,Js. Araya B.,10,1:00.36,2.3,447
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,8,VIVE LE ROI,A. Vasquez,V. Moris L,9,1.16.00,8.6,451
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,9,TODAS MIENTEN,W. Lean,Js. Araya B.,12,0:57.70,93.8,396
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,10,VALKYRIE LEGEND,B. Soto,Js. Araya B.,8,0:57.70,23,445
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,11,SISI STAR,A. Villagra,R. Montesino S.,11,1:11.18,44.5,429
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,12,CROCKED,H. Ochoa,R. Sanchez Q.,1,0:58.12,2.1,449
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,13,CHICA DEL LUCERO,B. Sancho,CI, Bernal G.,3,0:58.18,4.3,422
09/03/2026,CLUB HIPICO DE SANTIAGO,16,20:25,1000,PASTO,14,GRAN ROBERT,V. Miranda,J. Silva B.,11,0:57.70,34.1,465
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,1,BEHIND THE SUN,L. C. Gonzalez,F. Gonzalez S.,4,1:11.81,1.8,402
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,2,RAIRET,G. Ulloa,C. Gonzalez M.,8,0:58.18,4,428
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,3,LITTLE GASPI,F. Taun,R. Montesino S.,6,1:10.09,68.6,511
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,4,BESOS DE MIEL,N. Molina,T. Cachely,3,1:11.41,7.1,423
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,5,EL LOCO PEYUCO,N. Rojas,M. Contreras L.,13,0.57.84,7.3,437
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,6,PETIROSSA,Fco. Morales,R. Montesino S.,11,0:58.49,8.8,440
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,7,GO YOUR OWN WAY,Joh. Gonzalez,Fco. Faundez LI.,7,1:12.74,16.4,436
09/03/2026,CLUB HIPICO DE SANTIAGO,17,21:00,1000,PASTO,8,EL LEGENDARIO,B. Sanche,Cl. Bernal G.,6,0:58.18,11.9,430
