fecha,hipodromo,nro_carrera,hora,premio,distancia,superficie,numero,caballo,padrillo,peso,jinete,preparador
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,8,SIETE DEL NUEVE,Good Samaritan (Usa),58,V.Miranda,J. Pichara J.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,9,NIHUIL,Classic Empire,53,R.Painen,J. Pichara J.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,10,DUNHILL SMOKE,Cupid,51,W.Leon,I. Michea F.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,11,DE GRASSE,Flameaway (Can),58,H.Ochoa,R. Sanchez Q.
28-02-2026,Hipódromo Chile,9,15:52,Obediente,1900,Normal,12,EL GRAN MAESTRO,Lookin At Lucky,56,G.Aros,A. Padovani E.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,1,MERCENARIA,Classic Empire (Usa),56,B.Leon,M. Norambuena Ch.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,2,NUEVO HORIZONTE,Stevie Wonderboy,54,M.Gutierrez,R. Quiroz S.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,3,MI CIELA,Mitico Galilei,54,V.Miranda,A. Padovani E.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,4,LUCIA DE SIRACUSA,Good Samaritan (Usa),54,N.Rojas,A. Padovani E.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,5,KILAN,Viscount Nelson,56,P.Reyes,F. Pinochet P.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,6,GRAN VERA,Good Samaritan (Usa),54,D.Carvacho,R. Quiroz S.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,7,ALAJJA,Indian Trail,54,D.Medina,J. Aravena M.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,8,PERLA DEL BIO BIO,Spun To Run (Usa),56,J.Zuniga,P. Molina I.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,9,LA NONITA,Iron Clad,54,R.Avila,Jn.Gonzalez M.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,10,SIGUE IGUAL,Alfonso (Usa),54,N.Molina,J. Castillo D.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,11,RISBY,Seeking The Dia,55,L.Gonzalez,R. Sanchez Q.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,12,EL ORADOR,Spun To Run (Usa),54,R.Fuenzalida,C. Bernal G.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,13,MAXIWARIO,Viscount Nelson,55,And. Covarrubias,G. Covarrubias E.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,14,MIXED EMOTIONS,Grand Daddy,54,A.Morales,C. Quiroz E.
28-02-2026,Hipódromo Chile,10,16:19,Ojitos,1200,Normal,15,GAELIA,State Of Play,55,Seb.Gonzalez,E. Lab R.
28-02-2026,Hipódromo Chile,11,16:44,Julio Castro Ruiz,2000,Normal,1,EL VIGIA,Constitution,60.0,J.Medina,J.P.Baeza J.
28-02-2026,Hipódromo Chile,11,16:44,Julio Castro Ruiz,2000,Normal,2,STEELE,Constitution,60.0,F.Morales,R. Pulgar A.
28-02-2026,Hipódromo Chile,11,16:44,Julio Castro Ruiz,2000,Normal,3,SPAZZATURA,Constitution,60.0,O.Ulloa,J.P.Baeza J.
28-02-2026,Hipódromo Chile,11,16:44,Julio Castro Ruiz,2000,Normal,4,SHARK,Constitution,60.0,J.Herrera,J. Orellana R.
